"time","node","observed","forecast_mean","lower_95","upper_95"
193,"node8",3.54795748914504,3.27637006686807,1.81857762150982,4.66908020233882
193,"node9",4.25676682533396,3.71467977085816,2.20365402984269,5.18601893986862
193,"node10",2.45092375533615,3.19981320443985,1.73578069226131,4.673954841658
193,"node11",1.71628674921885,3.02371099555342,1.51167771350522,4.55248176874109
193,"node12",1.90278755396605,2.59759783055175,1.11662401282251,4.04637946003868
193,"node13",3.65017104258508,2.59587909903402,1.14038912483502,4.05643958111668
193,"node14",2.48263152709957,2.97967601952597,1.54403010248014,4.43506580684352
193,"node15",3.25761469610017,3.32491520024189,1.94065696343681,4.77069950991149
193,"node16",3.46077851243428,3.52143914608422,2.00988547645212,4.97310872086061
193,"node17",2.85678996543491,3.46380173656189,2.00129498325239,4.90258952985815
193,"node18",3.72066758675534,3.44346066801577,1.9670489053068,4.90945833182872
193,"node19",2.74252209936478,3.13481649752504,1.68964716147611,4.57293087742843
193,"node20",2.34276061131809,2.93629142845263,1.51638313635706,4.44135221228518
193,"node21",3.34126182008904,2.97353873958224,1.46017418145924,4.49591051909995
193,"node22",4.08026539764165,3.0188352432686,1.49496919446615,4.48733277215573
193,"node23",3.43248470418167,2.7395773854083,1.24375267859682,4.19410058690458
193,"node24",2.19153713272787,2.66963434757562,1.22523199539325,4.17089252265232
193,"node25",3.39986002671708,2.85489933818367,1.43432078469754,4.30151414088461
193,"node26",3.32367907857885,3.15333122145654,1.72197662926965,4.62004288394285
193,"node27",4.2472637938188,3.15004835955217,1.59549625179899,4.63724416176959
193,"node28",2.91088213794312,2.51641335067437,1.08746295404062,3.96007455779107
193,"node29",4.26497898289201,2.38302425682729,0.894792013086944,3.84087931118281
193,"node30",2.24148458374592,3.10992949476388,1.61601503828463,4.57508747642002
194,"node1",2.4000566042782,2.89367343622509,1.38517296154285,4.35003855937465
194,"node2",2.85734220675163,3.1848279588178,1.69649728709233,4.63800024984767
194,"node3",2.11254825052163,3.09089550532685,1.61976577045943,4.57608843052553
194,"node4",3.89691982448858,3.07304948297508,1.67271538158049,4.56882739037315
194,"node5",3.88972456910396,3.12910267909815,1.6737812422571,4.63864352954682
194,"node6",3.69940053997175,3.0445209489639,1.60415566055613,4.48619006503052
194,"node7",3.75329014784298,3.62260479170028,2.19490859899835,5.0929464011146
194,"node8",4.69493508691768,3.53677360797579,2.08730493613481,4.9325796030756
194,"node9",3.70206382646761,3.41320807452473,1.9174305289989,4.9162656443049
194,"node10",3.39463836269336,2.91549721362579,1.41311483973947,4.39453530516969
194,"node11",3.07902213615269,2.43633542361672,0.981093517124269,3.90245628512811
194,"node12",1.89417906559286,2.59931087862372,1.19670752584089,4.02784594584352
194,"node13",4.18538163307605,3.14671344099882,1.67125402542008,4.6487502957797
194,"node14",3.33294853766393,3.07910671190231,1.6087981470186,4.50361899084578
194,"node15",3.30100272274268,3.08607325363493,1.66369271311643,4.56322307823592
194,"node16",3.77082985164758,3.27120046428995,1.8192981239554,4.73315046814123
194,"node17",3.35803478475634,3.20163151475093,1.7516872559756,4.65248545867614
194,"node18",2.00784007522977,3.22436356366105,1.69443878538113,4.65852613944693
194,"node19",2.40950832620693,3.01978992893558,1.55041923876003,4.54498114807174
194,"node20",1.73788035005308,2.91661047313463,1.45931953501351,4.33647354235973
194,"node21",2.8614035593177,3.26862343100514,1.82667240709825,4.8260375600429
194,"node22",2.90474528770118,3.58069592831348,2.08601189583268,5.02765216288786
194,"node23",2.30707987473058,3.23180032931852,1.79351712744016,4.77154822427684
194,"node24",4.85518902597465,3.08007824414879,1.61275945638419,4.52717342046774
194,"node25",3.8226639248897,3.1154627821995,1.62170189514098,4.52873241055288
194,"node26",2.76450103425696,3.47794417006003,1.99058328961652,4.9349463110734
194,"node27",4.7477417728258,3.4172450072382,1.94244132800235,4.90070193893276
194,"node28",3.05245659420036,3.60079839264829,2.16368333257207,5.05023326391059
194,"node29",3.80292088043191,3.42896706139336,1.92399452463927,4.88750502922587
194,"node30",2.93111213364425,3.08155635095072,1.58540573766354,4.53617649032284
195,"node1",2.59979159525472,2.84852190000284,1.36211570260332,4.22698816541785
195,"node2",2.59975662631382,2.75944136176675,1.20825874096816,4.24696399326666
195,"node3",3.19349838620022,2.95430812229748,1.48700008109048,4.4445647102712
195,"node4",3.96207874831343,3.34341307212431,1.89108118180714,4.79931294182419
195,"node5",3.77745810558114,3.6679197356301,2.19532797989175,5.08828437121177
195,"node6",3.43370708138643,3.62519680955215,2.09016048165414,5.08162536417265
195,"node7",4.6020131951785,3.65199349068944,2.21920239268532,5.14662466945781
195,"node8",3.48277671838893,3.89879907560806,2.32200046326739,5.34203938400171
195,"node9",3.66605166609414,3.54660645774845,2.08791549156212,5.01537010308598
195,"node10",1.89384142100789,3.39482412483942,1.94302633327358,4.8389710709972
195,"node11",2.49974092650712,3.0661634487126,1.61217982832586,4.51372594683182
195,"node12",1.41122592569055,3.01242465323916,1.50493041097934,4.54749785837635
195,"node13",3.40727135444579,3.24565482610454,1.77019530271323,4.72819302728414
195,"node14",4.23348747294007,3.51448692210338,1.98518892221196,4.99567081329542
195,"node15",2.8129675451248,3.3429581046867,1.87747655646192,4.79461763128161
195,"node16",2.7472444685034,3.41150641131614,1.89149091975795,4.89992388780224
195,"node17",2.59542219718087,3.21904214936739,1.70640809085193,4.70448644306316
195,"node18",3.41417544003801,2.64888314086842,1.15661105087931,4.08976641098837
195,"node19",2.43565519762739,2.55360545714955,1.11019319115014,4.12816146343828
195,"node20",1.82908145625387,2.61822514167929,1.13286857136194,4.08764241454335
195,"node21",2.73983248843449,2.80468022133792,1.31604306414005,4.25169773321566
195,"node22",3.27837218284971,2.84832297019352,1.35477044915997,4.37637335789114
195,"node23",3.09674205321147,3.11763018203566,1.67622570287465,4.56501234982228
195,"node24",4.48818756186896,3.81718403756605,2.31992593003196,5.21973762351929
195,"node25",3.70126445079863,3.57255334620195,2.13792526224702,5.00812169482631
195,"node26",4.35774228188924,3.45063148315539,1.956924617623,4.91388221042556
195,"node27",3.52660525850966,3.5276181575896,2.02767208861152,5.01054009577586
195,"node28",3.58018864241585,3.60501454386546,2.10790107099874,5.04748991476579
195,"node29",2.93891130788909,3.21073740774701,1.77708859376514,4.64374174465893
195,"node30",4.03409019249416,3.20571200627917,1.72882290038089,4.69972378884083
196,"node1",3.6219373090882,3.10905551136632,1.62475333758203,4.55651985380846
196,"node2",2.61178125529521,2.89279275342715,1.44560761735185,4.32544319935804
196,"node3",4.6652499361138,3.34697575414323,1.92206155628537,4.78484054527305
196,"node4",2.35696058479519,3.48236036948442,2.04089090579598,4.90901491286792
196,"node5",4.23549045465618,3.53920847085223,2.10994416370715,4.95747558560128
196,"node6",3.4759462598215,3.60514427413072,2.15417246393085,5.09140443411729
196,"node7",4.45531686814608,3.76792438131486,2.3007059883968,5.19335162567756
196,"node8",3.82291215504777,3.50766345160997,2.10325407841058,4.93445513923054
196,"node9",2.23351459126242,3.20550761524228,1.66593242833576,4.68859812436642
196,"node10",2.6535100800626,2.74103932218572,1.27232614311287,4.22204381253169
196,"node11",2.71308192608666,2.45796051259926,1.03419585664442,3.93195910128285
196,"node12",3.48102761470617,2.69034463051713,1.17932275720099,4.11616725571584
196,"node13",2.98604635482696,3.03512147106771,1.57534702496845,4.53313151764442
196,"node14",3.50358069026554,3.54441005907237,2.11083935382487,5.02322271062142
196,"node15",2.28951784801232,3.19349062072129,1.73484202367432,4.63083744276263
196,"node16",3.29148918184306,2.86019581577156,1.33186552184043,4.2868972849832
196,"node17",3.4323913371824,2.94394881565535,1.42516762269147,4.41125186072568
196,"node18",3.41562984955173,3.15010824493262,1.64875185426796,4.60130131494352
196,"node19",3.55959016507796,2.76687420839214,1.2434594081181,4.30819164020049
196,"node20",3.70361101991053,2.66292471750589,1.2277244037273,4.11925478062005
196,"node21",3.90701003514506,2.83059986974757,1.3588234214861,4.29957308330167
196,"node22",3.56934665646932,3.13787502518408,1.69289637159546,4.63538287956082
196,"node23",3.42853494454198,3.52388244532609,2.10078597134254,4.95837925971785
196,"node24",3.26043855423849,3.54419721242499,2.09364112672102,5.02952793291555
196,"node25",3.40365546138957,3.7570953092832,2.22612765317781,5.20856085933117
196,"node26",4.24714474068102,3.83295024688651,2.36995361851725,5.2775486895813
196,"node27",3.14125576583725,3.41458708104673,1.98258238579673,4.91278253419204
196,"node28",2.96223384395057,3.42703903760873,1.98736235309666,4.94802274238954
196,"node29",3.15660426787346,3.25924058283726,1.77428425906633,4.80745804962683
196,"node30",2.67951637961271,3.3659147718875,1.85477078956767,4.78173589375143
197,"node1",3.06771235363218,3.233126576278,1.71229641451819,4.70532226557607
197,"node2",3.18556296626891,3.36434642787688,1.9220687868649,4.78500495971579
197,"node3",3.62629154759062,3.46728816370712,1.95979820386863,4.94212621528068
197,"node4",4.08280772373031,3.29286280620068,1.82807788611747,4.73189643509364
197,"node5",4.12291696839797,3.43917429702873,1.97043778456417,4.8812407932484
197,"node6",3.10966807244169,3.71567892953847,2.2000877831087,5.18607368768984
197,"node7",4.11562191244035,3.66131416615948,2.18757258324978,5.20702541605481
197,"node8",3.19690488713373,3.49579232187699,2.03805312688925,4.98474838706546
197,"node9",1.81702644908053,2.83666174182327,1.31373565459997,4.32446854473866
197,"node10",3.64892178796065,2.90888336969471,1.43501929545414,4.37759800609283
197,"node11",3.11059919961746,2.98175904728929,1.55558037300608,4.4297951160877
197,"node12",3.06971258179528,3.33884085352497,1.88387908334042,4.75427641256376
197,"node13",3.68262060104483,3.19775678632699,1.73971549966112,4.63752127687666
197,"node14",2.28689662206561,3.03193860153857,1.58206461225418,4.55742230475579
197,"node15",2.44701295442016,3.03182692062976,1.55358567279154,4.41239871570384
197,"node16",3.51442637943074,3.14488644064552,1.68554611509727,4.64283391209738
197,"node17",4.2407621011433,3.38775612032892,1.90738971259055,4.83559307292623
197,"node18",4.64243893719768,3.32099547083491,1.83779653998888,4.81754546287848
197,"node19",3.90308222648024,3.48360715410189,2.01722231436417,4.97115422348188
197,"node20",3.82962593405901,3.64015349263117,2.17426013543262,5.14651728118396
197,"node21",3.69125740223003,3.59115614069011,2.09793137087171,5.10886131594281
197,"node22",1.71125939551208,3.4637056466918,2.00717952845776,4.91553739352065
197,"node23",2.52474543381062,3.40916828900656,1.96048256070953,4.86239948690327
197,"node24",3.26745866156364,3.19989532554612,1.71700048240912,4.65453161080226
197,"node25",4.71323845850469,3.48906232675403,2.04486205528719,4.94120093647418
197,"node26",4.91314279821865,3.50156202597724,1.95673519953229,4.93695031328941
197,"node27",5.40295779435059,3.34302386343747,1.90210096184779,4.83321662606252
197,"node28",3.63511023162306,3.08702182971032,1.57715866418083,4.56014953404143
197,"node29",4.63753104437236,3.13615359973034,1.5997289889412,4.60324882820636
197,"node30",3.15004366688843,3.00386585615786,1.49031179813705,4.42685608888712
198,"node1",2.13372052242472,3.08894730395118,1.5825807210146,4.58709609925814
198,"node2",3.05288649435089,3.36662796480066,1.91105220096087,4.834717236514
198,"node3",3.72273095078387,3.32038131323539,1.87949142458552,4.76609717614944
198,"node4",3.2939276237789,3.87425610887558,2.4511742947217,5.3790584412918
198,"node5",4.4454837724688,3.53560817675749,2.04646221782278,5.0172637533679
198,"node6",4.32278591451778,3.52730561418211,2.11214157191323,5.05594088138159
198,"node7",4.0925944510317,3.41289984337262,1.91861099788294,4.84091333244758
198,"node8",2.56392405369586,3.08933537904729,1.63043830064769,4.61269449653452
198,"node9",3.29181499471348,2.92224862945497,1.43195243551803,4.41516744291869
198,"node10",2.55581954020535,3.12751913138908,1.59797813316454,4.5493297626979
198,"node11",3.13679094686767,3.27259840607021,1.79150373507122,4.68553040690571
198,"node12",3.11753430706036,3.18901938731088,1.68717016666444,4.6388254198394
198,"node13",3.08478646700434,3.23929858750156,1.80974728192804,4.71678260316927
198,"node14",3.32078350975349,2.80935342706035,1.26103361066743,4.30486953527488
198,"node15",4.04006369954767,2.96338499437857,1.5271706841807,4.42518730664807
198,"node16",4.11430308183732,3.33558831567856,1.8564072231996,4.79998847979063
198,"node17",4.93635463478974,3.82991197198196,2.41804566333963,5.28781858221646
198,"node18",3.2845666973327,3.96964282814918,2.54221752538446,5.42394301154709
198,"node19",4.55407619337533,3.77124379400117,2.34665652843589,5.2399914093846
198,"node20",3.52480828285437,3.60158348660209,2.10179081965317,5.0358145076891
198,"node21",3.65296273751735,3.19764413403294,1.69856151853411,4.7407525351182
198,"node22",2.77704366299432,2.69008695426671,1.21346775649812,4.1694921423855
198,"node23",2.8421058505724,2.75319240347138,1.29635880631723,4.30636682333914
198,"node24",3.74131566897838,3.38009464193896,1.87362891501564,4.76428713108123
198,"node25",3.39890092457697,4.01534550724864,2.55375394788303,5.43468838782513
198,"node26",4.17141096499752,4.29127840277238,2.83766627549864,5.75490460432573
198,"node27",5.99834725797756,4.31635289924672,2.8330361698146,5.71174561074404
198,"node28",2.96167080105262,3.96807353080759,2.53690913346424,5.41335629148047
198,"node29",5.0176381194132,3.72982654219757,2.24995342529325,5.17933183365826
198,"node30",3.2553033490277,3.46846941528711,2.00378026814906,4.93351269609463
199,"node1",2.06444352079976,2.85915253486964,1.41406360310322,4.33250889693781
199,"node2",3.03141144158012,3.08733051715565,1.58220251546142,4.50934430500539
199,"node3",2.73319442649444,3.36440807918802,1.88993312784705,4.82138454381262
199,"node4",3.09055930550904,3.49343977674572,2.01886790109109,4.97927672309066
199,"node5",4.01120232217583,3.76132487455115,2.33362177667334,5.23181618858733
199,"node6",2.58313074332812,3.99377340514682,2.51056760241925,5.42150661580652
199,"node7",4.29846271222455,3.50082960583964,2.07051943212361,4.88069820387709
199,"node8",3.30033615054507,3.15190451833965,1.63034427576137,4.65006870593652
199,"node9",3.14330659471952,3.17381385956849,1.72733105728277,4.66710906794783
199,"node10",4.15676570830666,2.92279094022435,1.41452119681158,4.35836024731362
199,"node11",4.61235565608419,3.09255255152239,1.54991234735008,4.55446883412803
199,"node12",2.91841794580611,3.18142359117821,1.70600177065895,4.64226662013503
199,"node13",2.744008023742,3.10775126295397,1.67507687915362,4.61361201812952
199,"node14",3.53466378874031,3.44604297133556,1.95984818938987,4.87696083001024
199,"node15",2.92995815849715,3.70837486417316,2.24810228690246,5.15413213173635
199,"node16",5.68267687900082,3.91388478116464,2.47339878445882,5.36743726718329
199,"node17",4.11483459706872,3.90512463165975,2.36568016569454,5.30748822505671
199,"node18",3.58832628605822,3.66696440106192,2.20474194548464,5.15641379063013
199,"node19",4.70451530287456,3.72355381520664,2.28061062865182,5.18608294766428
199,"node20",3.59881242665044,3.59375889692189,2.06706020735741,5.08012239252704
199,"node21",4.50246875146408,3.27672892484085,1.81002098020985,4.75601205170345
199,"node22",4.06669620339876,3.21955910560623,1.75360597887775,4.74434487778409
199,"node23",2.31357256588433,3.13433934365328,1.66425588568624,4.60909287822848
199,"node24",3.67500289212948,3.38475183995341,1.9408852517235,4.82694912027653
199,"node25",4.52919134810227,3.44228165662059,1.98074802010668,4.94349374859247
199,"node26",3.42154444289422,3.97733440869336,2.48393195207003,5.47469096503464
199,"node27",4.56489103286214,4.11720062655181,2.67335224426104,5.66168175533891
199,"node28",3.83048086559808,3.9569663469118,2.52631388853665,5.44702006490573
199,"node29",3.8774097258276,3.66256430014456,2.1422385409789,5.10249759383303
199,"node30",2.89760861174051,3.3980378185663,1.99275881290628,4.83590193385827
200,"node1",2.98738354551328,2.85813733626923,1.36563888449577,4.31968109489223
200,"node2",3.80170284919629,2.89482018692378,1.38888300530985,4.3616410434772
200,"node3",2.51295409860184,2.96680030999738,1.5356558597337,4.42563695289603
200,"node4",3.27254296668747,3.2785422579566,1.84413279954183,4.69538649098747
200,"node5",3.99891148305581,3.28595073531559,1.89383273118277,4.80463919515769
200,"node6",3.29103185099227,3.28509638751357,1.74388556649028,4.73008760776464
200,"node7",2.24825882640652,3.42443143621422,1.94961461568879,4.87999108583657
200,"node8",4.1171469751017,3.50341826460272,2.12518974366871,4.97934060408662
200,"node9",3.36683605129019,3.32105031089718,1.83943638637531,4.80829173849503
200,"node10",4.61758058316473,3.80779645526879,2.38803495911245,5.28960362938792
200,"node11",3.64474686616157,3.77152485106767,2.28746868629965,5.2109105497853
200,"node12",2.9454965318432,3.27947469154672,1.80952922566856,4.72446377680009
200,"node13",3.7776020470549,3.08457027746678,1.6457047584901,4.58761495265458
200,"node14",2.00994302868969,3.21639963289353,1.70504371545088,4.77145770869744
200,"node15",3.97291652651372,3.53930151649678,2.02935436420695,4.96580371515998
200,"node16",4.25022936911318,4.12829947828849,2.66065615820065,5.5332953185235
200,"node17",4.00661941697476,3.85495175942003,2.4084023965504,5.33585064881771
200,"node18",4.69051770934689,3.82013518831984,2.39140245605165,5.31485949313194
200,"node19",3.70679098222251,3.7260352138021,2.21344658798133,5.22081595424641
200,"node20",4.69403738317394,3.82668731147446,2.37853517701737,5.29181435404277
200,"node21",3.92420897864362,3.80378136751394,2.32441490519871,5.27004217109384
200,"node22",3.47707673843078,3.60724765716314,2.0797276520188,5.0655353484239
200,"node23",2.48599503778634,3.17743265286881,1.69612732548857,4.60330150844987
200,"node24",3.27562169182223,3.3884395481193,1.91491487350293,4.89948268257036
200,"node25",4.32121612557288,3.79094201374807,2.34266255734302,5.33680262214451
200,"node26",3.76353815028208,3.72732173748719,2.24135000764853,5.18261329950799
200,"node27",3.66903741567603,3.5701117907238,2.12643847524571,5.01167876009526
200,"node28",3.14743236247489,3.91291523960436,2.47516149361123,5.43328804125402
200,"node29",3.60485775777552,3.32030030189574,1.85116318600737,4.76656353579629
200,"node30",2.47237242651973,3.05764217136909,1.62291767022484,4.50972735289753
201,"node1",4.63015461802876,3.21216209939512,1.75889899307068,4.71326896836705
201,"node2",4.102687679015,3.23237165172129,1.76087690841211,4.69751985225808
201,"node3",3.35580056141089,3.13216937136296,1.66104725415473,4.53679631043924
201,"node4",4.2196617422585,3.27622893437607,1.79470804423952,4.75289730842573
201,"node5",3.40385674939,3.40798291868671,1.9528390158188,4.90078397285578
201,"node6",3.7659091173674,3.33173654681937,1.88015517228382,4.81081762255156
201,"node7",3.25877297358071,2.95129840929405,1.47150197731124,4.37093564533805
201,"node8",3.37080373483418,3.40929486778161,1.90606997005174,4.92650507193775
201,"node9",3.3994268758423,3.68567774153577,2.2521660683179,5.12501748231818
201,"node10",5.01099355852301,3.73303333462847,2.21733540433887,5.19450061064093
201,"node11",4.5135215661576,3.4421177464705,1.93867625935763,4.99109934355491
201,"node12",4.71850364889816,3.35096966284139,1.89950412941858,4.89691432351105
201,"node13",3.22654705903251,3.2111105607742,1.75047507894328,4.66212418171304
201,"node14",2.93168255893518,2.99149950556435,1.5440989354943,4.46335940932179
201,"node15",3.68391492321693,3.55346064686775,2.11844802382365,5.03360643477959
201,"node16",5.09959743495075,3.61115853706774,2.15669064675869,5.04782882767453
201,"node17",4.63412441530427,3.89570874648977,2.43966999357605,5.35458828864164
201,"node18",4.19256420551543,3.95432547148498,2.43737100544563,5.48394714953813
201,"node19",3.69841529309213,3.75412042973099,2.31580302464375,5.32155318203087
201,"node20",4.37463072694284,3.95269242110671,2.53398383047765,5.46195782834127
201,"node21",4.6725890729377,3.66039929441856,2.2399659630349,5.22248816938039
201,"node22",4.47681633973387,3.24085375966663,1.72695530356123,4.67828880243264
201,"node23",3.48043533661891,3.15720587269707,1.6399406173299,4.59815729296271
201,"node24",1.91209585484154,3.27553079090754,1.79025701942176,4.72481171159717
201,"node25",3.5702595959227,3.58696230398014,2.09104396653667,5.12151499953608
201,"node26",3.99121636703526,3.71842892322284,2.29145347279772,5.29334384950568
201,"node27",3.74132868643899,3.35346499116986,1.94656582831718,4.83384335435724
201,"node28",2.9752325950755,3.34319937003215,1.91692588773616,4.78684744227751
201,"node29",2.48072768770356,3.16853610623837,1.75906761298198,4.61840551282775
201,"node30",2.72930694688434,3.020143230294,1.56985079633425,4.44421273709835
202,"node1",3.51433109097821,3.76919040933538,2.22366256707576,5.19005070780381
202,"node2",3.15632639720308,3.68739295699845,2.17234350494231,5.130629025438
202,"node3",3.26077418065754,3.6603524239799,2.16937716553051,5.19574718057619
202,"node4",3.24173345723204,3.60405624203113,2.1866647451318,5.03732840932118
202,"node5",4.27962334022436,3.47193466274399,1.99634898176592,4.96124264397893
202,"node6",3.02355657243338,3.42976009483826,1.92180998907074,4.92836111093422
202,"node7",3.20060251813396,3.46929745194061,2.04115634885199,4.91384066589141
202,"node8",2.17639947546287,3.20593615285074,1.77101056120604,4.6522443950419
202,"node9",2.70114461525194,3.65689098256362,2.20352535913715,5.08614674440469
202,"node10",5.07098627118571,3.94512227608959,2.54229710373758,5.3865122509394
202,"node11",3.40917488345658,4.18192424308091,2.68253363177325,5.6387790941895
202,"node12",4.97098263891266,3.98413569014644,2.50793272144484,5.46480057907211
202,"node13",2.58694034758956,3.33106627065842,1.94228359817398,4.76468607828053
202,"node14",4.18337287019633,3.3568344392464,1.91225322441713,4.78417876058872
202,"node15",4.64348277680049,3.56457682671367,2.05648021287645,5.10357997374387
202,"node16",5.10308330001955,4.10222917939757,2.64353284598781,5.56875008856828
202,"node17",3.03522148792517,4.15878214080385,2.63398096145374,5.67186311143535
202,"node18",4.88763520586651,3.75922114538002,2.25907350795929,5.29020318634205
202,"node19",3.42564031301778,3.7739404755443,2.29732615264795,5.29870698291807
202,"node20",3.54189296610593,3.82245993736875,2.34802162239391,5.23410024869921
202,"node21",3.36883470068453,4.08408883697927,2.58442299897294,5.54458263714805
202,"node22",4.83000783310567,3.89385868448312,2.32844791693346,5.38361659284923
202,"node23",2.68475854493317,3.37924214070429,1.95243875492433,4.82950191858134
202,"node24",3.06153792742767,2.9026500065946,1.40494163245724,4.39477643688188
202,"node25",2.16138136652054,3.17258907483429,1.70266524930645,4.6466583011794
202,"node26",3.70358753368647,3.61880639942637,2.1350962924264,5.08576529130785
202,"node27",2.83241285398837,3.45688187938567,2.00333653072761,4.9115106333468
202,"node28",3.02681906084459,3.14214151921214,1.68217708746867,4.6576690416017
202,"node29",2.36753465678025,2.80488816430437,1.30879868324321,4.25213046516462
202,"node30",2.43149087700372,3.24672547204451,1.82677083462304,4.6932699373203
203,"node1",3.3412071415774,3.06879081269599,1.60857332711829,4.59580554481632
203,"node2",3.66173268026095,3.22669995909556,1.7853833572786,4.68787293374994
203,"node3",3.54584909962934,3.2770288822668,1.84103721597426,4.73969247297563
203,"node4",2.92984620068704,3.33216877695325,1.85404199761865,4.86624656062083
203,"node5",2.38729130718113,3.57539897266712,2.09237703004327,5.02288467874948
203,"node6",3.24541882535383,3.28881407509832,1.80995345520817,4.75384094416798
203,"node7",2.56025597293009,3.03552239752467,1.52404794998559,4.48088235123996
203,"node8",3.01660898553345,2.78925772988209,1.20358766855865,4.18018783865412
203,"node9",3.71572344099207,3.22950286566776,1.78037425637378,4.68892251788651
203,"node10",3.83391918662624,3.66268862469244,2.20941824746487,5.10464281979565
203,"node11",3.04219294446147,3.85666852359809,2.40728404608534,5.30807560215771
203,"node12",4.14143628538472,3.63250141431305,2.15790976869679,5.10051546924026
203,"node13",3.62236668104604,3.4963042898179,2.02470714355966,4.94988880862898
203,"node14",2.73237815266143,3.71147173548963,2.26685258124493,5.1039672587449
203,"node15",3.2082427293845,4.16288173240231,2.69617850500831,5.72361770610461
203,"node16",4.68789280391507,3.93272486919995,2.45018539014049,5.40181673640398
203,"node17",3.5555697144468,3.7016455127006,2.15099742012865,5.14536405560489
203,"node18",3.97824782466334,3.74598465147401,2.23460061229037,5.20185027929938
203,"node19",3.57436515880527,3.63834062087124,2.14646715995739,5.16158075252636
203,"node20",4.59143656201248,3.34335718618322,1.90992098257484,4.79804495159529
203,"node21",2.9863836614099,3.5308918487074,1.99496233816332,4.93673245881029
203,"node22",4.18707027096369,3.62973784458756,2.20727654809287,5.06812302593518
203,"node23",3.13516289247919,3.26218682398968,1.82924091618777,4.77277170979408
203,"node24",2.6618155080126,3.0512226786949,1.51627183382645,4.5474538839192
203,"node25",2.10898914861509,2.88437639623462,1.4180532734628,4.33541561286923
203,"node26",4.04718583697092,3.10615653959497,1.62166813426599,4.57406949270175
203,"node27",2.77498890419846,3.1152716009592,1.64456214391951,4.63873644645466
203,"node28",2.74963096988768,2.97675332386061,1.45683033651753,4.3925631593745
203,"node29",3.26671812998398,2.83161610490571,1.37196911454435,4.34396923893144
203,"node30",3.76728189544811,2.94115178387958,1.44749930884216,4.37359747926759
204,"node1",4.08997701055502,3.37532775141977,1.91213651926839,4.88987171508745
204,"node2",2.83128088278844,3.46003991624914,1.97818642257766,4.95910002905958
204,"node3",2.76765517597262,3.35320368270649,1.89183737972776,4.83694338462517
204,"node4",2.77430071763029,3.07964819469709,1.60225936964594,4.4999179973757
204,"node5",3.21844174984345,2.80926355294023,1.3297259075049,4.35870884091661
204,"node6",2.15741706453843,3.04061488779805,1.54758733184645,4.5227541470201
204,"node7",3.21658840284424,2.94571224297674,1.41985267976493,4.50060340873538
204,"node8",3.54596380684405,3.2111462658363,1.68193673814195,4.68604228376326
204,"node9",3.22085662013864,3.52699395191971,2.08521112464918,5.01856084074831
204,"node10",3.16684687180607,3.30288396233268,1.84059196566116,4.77070210168714
204,"node11",3.2190359115713,3.50868538639049,2.01211703349512,4.99996646572357
204,"node12",3.36455976288743,3.39422209771511,1.94127064346032,4.93627689150654
204,"node13",5.14410611800034,3.56741000086774,2.01002797866813,4.96356550820929
204,"node14",3.45146425345409,3.06675101543645,1.65452830217463,4.55555550694146
204,"node15",3.15493461000901,3.33884010605494,1.88226141853349,4.80813137843129
204,"node16",2.09032849072727,3.62806649190579,2.15776445200486,5.10292917624265
204,"node17",4.08362284979173,3.82187966727043,2.34728085645926,5.29416528817393
204,"node18",3.64896538222037,3.43784871698581,1.92413759455153,4.90626881732094
204,"node19",3.74955614317905,3.73047920682391,2.27924375935571,5.16108033731701
204,"node20",2.30611120895306,3.67781653076031,2.20924803474412,5.11630785877278
204,"node21",4.00356807233674,3.57491374681693,2.06280537063767,5.09945419883456
204,"node22",3.20270947905068,3.3352125755908,1.88712443298795,4.79972578781126
204,"node23",3.20096549422201,3.35690519455271,1.93866928314317,4.8253651289228
204,"node24",2.88586115577281,2.81527303571202,1.3547406466592,4.25005416533277
204,"node25",2.25634007731503,3.01092236599042,1.54571856161841,4.50532375265779
204,"node26",2.37690263188963,3.15777060017013,1.67695761053038,4.60085243481197
204,"node27",2.89818867291592,3.18221140244622,1.71370838331014,4.68236871421381
204,"node28",3.23091580529018,2.9876699571841,1.53185719027512,4.4365031043107
204,"node29",3.80623670289958,3.3019730310552,1.86123683461776,4.75941599477177
204,"node30",4.14798555544619,3.48795795706336,1.97349796908509,4.95843039156375
205,"node1",3.66615425466941,3.61845246636934,2.20383455892911,5.10701881991527
205,"node2",3.59111035077303,3.14042928324887,1.59874584236612,4.60288047046731
205,"node3",2.80479901359908,2.91729345095857,1.44412453491176,4.414736397418
205,"node4",4.42732432246597,3.01736107646157,1.57944288762146,4.52360165833344
205,"node5",3.07182489192869,3.0476241603141,1.60483129078765,4.44810814534605
205,"node6",3.11424253283709,2.83008924745656,1.4149714309276,4.2555848749876
205,"node7",3.75972978507855,3.15965763324235,1.68844391023321,4.67065805831895
205,"node8",1.82684864820331,3.34652947959427,1.81255119475151,4.74585672781522
205,"node9",3.34589787768787,3.23874177587352,1.82049050982917,4.72111327103205
205,"node10",3.7282554431284,3.16314099048145,1.71347535780801,4.72478471696328
205,"node11",4.55782681683191,3.3029812129903,1.8008718986357,4.71070223689032
205,"node12",3.78177736792486,3.51067627326641,2.02438170312612,4.94512348974223
205,"node13",3.60689537127384,3.89587971069443,2.39569420421598,5.36300609338148
205,"node14",2.92487656994088,3.66087542124905,2.20414954893891,5.10997312172437
205,"node15",2.37260497215915,3.08922876976165,1.68293656737087,4.59554182135563
